gameId,teamId,teamTricode,teamName,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,quarter,finalPoints
0022300449,1610612763,MEM,Grizzlies,19,42,9,23,11,15,0,18,18,12,0,1,4,10,58,-12.0,2.0,92.0
0022300449,1610612758,SAC,Kings,38,73,14,27,11,13,7,37,44,24,2,3,9,19,101,22.0,3.0,123.0
0022300449,1610612763,MEM,Grizzlies,25,61,11,31,18,26,0,24,24,17,3,1,5,12,79,-22.0,3.0,92.0
0022300371,1610612745,HOU,Rockets,11,25,1,5,6,6,4,8,12,5,0,1,1,3,29,-10.0,1.0,127.0
0022300371,1610612737,ATL,Hawks,13,25,8,16,5,6,3,8,11,7,1,1,1,4,39,10.0,1.0,134.0
0022300371,1610612737,ATL,Hawks,25,49,13,26,14,16,9,12,21,14,2,2,4,9,77,12.0,2.0,134.0
0022300371,1610612745,HOU,Rockets,23,44,6,13,13,13,6,15,21,14,2,4,5,13,65,-12.0,2.0,127.0
0022300371,1610612737,ATL,Hawks,32,70,13,34,21,26,11,21,32,20,3,2,5,16,98,-2.0,3.0,134.0
0022300371,1610612745,HOU,Rockets,34,67,11,25,21,21,8,27,35,20,2,5,6,20,100,2.0,3.0,127.0
0022301205,1610612739,CLE,Cavaliers,15,26,7,10,0,0,4,9,13,10,3,0,3,3,37,17.0,1.0,121.0
0022301205,1610612753,ORL,Magic,8,19,0,6,4,6,1,6,7,4,2,3,4,2,20,-17.0,1.0,111.0
0022301205,1610612739,CLE,Cavaliers,24,46,9,17,8,9,7,19,26,16,3,1,8,15,65,13.0,2.0,121.0
0022301205,1610612753,ORL,Magic,18,39,0,11,16,23,1,14,15,10,6,6,6,11,52,-13.0,2.0,111.0
0022301205,1610612739,CLE,Cavaliers,36,67,13,27,14,19,9,28,37,23,5,2,10,23,99,13.0,3.0,121.0
0022301205,1610612753,ORL,Magic,30,64,1,18,25,33,5,22,27,16,7,6,9,18,86,-13.0,3.0,111.0
0022300250,1610612751,BKN,Nets,7,22,5,14,0,0,1,7,8,4,1,1,3,4,19,-17.0,1.0,118.0
0022300250,1610612741,CHI,Bulls,13,21,8,12,2,4,0,12,12,10,0,1,2,4,36,17.0,1.0,109.0
0022300250,1610612741,CHI,Bulls,17,37,10,20,11,16,2,17,19,13,1,1,7,8,55,-8.0,2.0,109.0
0022300250,1610612751,BKN,Nets,22,47,16,30,3,3,4,18,22,18,4,1,5,10,63,8.0,2.0,118.0
0022300250,1610612741,CHI,Bulls,29,63,10,26,15,20,5,24,29,17,2,1,9,14,83,-13.0,3.0,109.0
0022300250,1610612751,BKN,Nets,32,66,22,43,10,12,5,27,32,25,5,1,8,17,96,13.0,3.0,118.0
0022300331,1610612759,SAS,Spurs,16,25,6,11,4,5,3,11,14,13,3,4,3,4,42,20.0,1.0,129.0
0022300331,1610612747,LAL,Lakers,8,24,2,9,4,6,4,6,10,3,1,0,3,4,22,-20.0,1.0,115.0
0022300331,1610612747,LAL,Lakers,22,49,8,21,10,15,8,17,25,16,2,2,4,7,62,-7.0,2.0,115.0
0022300331,1610612759,SAS,Spurs,27,50,9,20,6,7,5,17,22,21,4,5,5,10,69,7.0,2.0,129.0
0022300331,1610612747,LAL,Lakers,31,71,10,29,15,24,9,27,36,21,3,3,5,14,87,-11.0,3.0,115.0
0022300331,1610612759,SAS,Spurs,34,72,13,33,17,19,8,29,37,25,5,5,6,15,98,11.0,3.0,129.0
0022300785,1610612742,DAL,Mavericks,8,22,2,11,7,8,3,11,14,6,3,3,5,3,25,-7.0,1.0,116.0
0022300785,1610612759,SAS,Spurs,12,27,4,10,4,6,4,10,14,10,4,2,3,4,32,7.0,1.0,93.0
0022300785,1610612742,DAL,Mavericks,22,44,5,17,7,8,3,24,27,14,3,4,10,8,56,5.0,2.0,116.0
0022300785,1610612759,SAS,Spurs,19,50,4,20,9,12,5,17,22,17,5,3,5,6,51,-5.0,2.0,93.0
0022300785,1610612742,DAL,Mavericks,37,70,7,25,7,10,7,39,46,21,3,9,12,12,88,23.0,3.0,116.0
0022300785,1610612759,SAS,Spurs,25,76,6,31,9,12,8,23,31,22,7,5,7,9,65,-23.0,3.0,93.0
0022301040,1610612743,DEN,Nuggets,13,22,3,6,10,11,4,10,14,11,5,0,2,2,39,15.0,1.0,128.0
0022301040,1610612763,MEM,Grizzlies,9,23,3,11,3,4,3,4,7,7,2,2,6,7,24,-15.0,1.0,103.0
0022301040,1610612743,DEN,Nuggets,23,38,9,15,14,15,4,19,23,18,7,2,10,10,69,25.0,2.0,128.0
0022301040,1610612763,MEM,Grizzlies,15,44,4,22,10,12,6,9,15,11,6,3,10,10,44,-25.0,2.0,103.0
0022301040,1610612743,DEN,Nuggets,37,67,11,23,14,15,13,24,37,28,10,2,12,14,99,23.0,3.0,128.0
0022301040,1610612763,MEM,Grizzlies,28,68,8,34,12,14,11,14,25,19,7,7,13,11,76,-23.0,3.0,103.0
0022301032,1610612747,LAL,Lakers,11,25,1,5,7,7,4,13,17,4,0,3,6,6,30,-6.0,1.0,150.0
0022301032,1610612754,IND,Pacers,15,30,5,10,1,5,1,10,11,11,3,1,0,4,36,6.0,1.0,145.0
0022301032,1610612747,LAL,Lakers,25,47,5,11,17,19,7,21,28,14,0,4,9,9,72,4.0,2.0,150.0
0022301032,1610612754,IND,Pacers,27,55,8,21,6,10,3,16,19,17,6,2,3,14,68,-4.0,2.0,145.0
0022301032,1610612747,LAL,Lakers,38,66,10,19,30,33,7,27,34,23,3,5,10,10,116,17.0,3.0,150.0
0022301032,1610612754,IND,Pacers,41,79,10,24,7,11,7,21,28,25,6,2,8,23,99,-17.0,3.0,145.0
0012300013,12315,RMD,Baloncesto,15,22,8,11,0,1,1,5,6,11,1,3,4,4,38,1.0,1.0,127.0
0012300013,1610612742,DAL,Mavericks,14,26,7,15,2,4,3,6,9,9,2,3,1,2,37,-1.0,1.0,123.0
0012300013,12315,RMD,Baloncesto,25,47,10,23,5,13,7,16,23,15,3,4,8,12,65,-6.0,2.0,127.0
0012300013,1610612742,DAL,Mavericks,26,50,10,27,9,14,5,16,21,12,4,4,3,9,71,6.0,2.0,123.0
0012300013,12315,RMD,Baloncesto,32,71,14,38,12,21,12,23,35,20,8,5,12,17,90,-9.0,3.0,127.0
0012300013,1610612742,DAL,Mavericks,37,72,13,36,12,19,10,25,35,19,7,6,8,16,99,9.0,3.0,123.0
0022300565,1610612747,LAL,Lakers,11,25,1,6,4,4,2,12,14,8,1,2,1,3,27,1.0,1.0,112.0
0022300565,1610612760,OKC,Thunder,10,26,5,15,1,1,3,10,13,6,1,2,2,4,26,-1.0,1.0,105.0
0022300565,1610612747,LAL,Lakers,20,48,4,15,6,6,5,22,27,13,1,5,4,7,50,0.0,2.0,112.0
0022300565,1610612760,OKC,Thunder,18,48,7,24,7,7,7,18,25,11,4,5,3,7,50,0.0,2.0,105.0
0022300565,1610612747,LAL,Lakers,34,68,7,22,9,10,7,31,38,22,3,7,10,8,84,8.0,3.0,112.0
0022300565,1610612760,OKC,Thunder,29,72,11,38,7,7,8,22,30,17,8,5,7,12,76,-8.0,3.0,105.0
0022300505,1610612747,LAL,Lakers,8,22,3,10,0,0,1,11,12,6,1,4,5,3,19,-5.0,1.0,106.0
0022300505,1610612746,LAC,Clippers,8,22,4,9,4,5,2,9,11,4,2,2,2,3,24,5.0,1.0,103.0
0022300505,1610612746,LAC,Clippers,18,41,6,14,11,13,5,12,17,10,6,4,5,8,53,4.0,2.0,103.0
0022300505,1610612747,LAL,Lakers,20,40,5,14,4,6,4,16,20,11,2,4,10,6,49,-4.0,2.0,106.0
0022300505,1610612746,LAC,Clippers,28,64,10,27,11,13,7,22,29,16,7,4,12,13,77,-4.0,3.0,103.0
0022300505,1610612747,LAL,Lakers,32,64,9,25,8,12,6,23,29,19,8,5,12,8,81,4.0,3.0,106.0
0022300386,1610612744,GSW,Warriors,12,28,2,11,2,3,3,13,16,10,1,0,0,5,28,3.0,1.0,129.0
0022300386,1610612764,WAS,Wizards,9,23,1,7,6,7,1,10,11,5,0,0,2,3,25,-3.0,1.0,118.0
0022300386,1610612744,GSW,Warriors,24,53,7,24,8,9,6,22,28,18,2,0,5,11,63,2.0,2.0,129.0
0022300386,1610612764,WAS,Wizards,21,48,4,17,15,18,4,17,21,10,4,2,4,7,61,-2.0,2.0,118.0
0022300386,1610612744,GSW,Warriors,37,76,14,34,13,16,12,33,45,26,4,2,8,12,101,18.0,3.0,129.0
0022300386,1610612764,WAS,Wizards,30,71,8,26,15,18,6,22,28,16,6,2,6,13,83,-18.0,3.0,118.0
0022300580,1610612761,TOR,Raptors,12,23,0,9,3,5,2,3,5,8,3,0,2,5,27,-11.0,1.0,110.0
0022300580,1610612741,CHI,Bulls,15,23,3,8,5,5,4,10,14,9,2,1,3,6,38,11.0,1.0,116.0
0022300580,1610612741,CHI,Bulls,25,45,4,14,9,10,6,17,23,13,3,2,7,12,63,5.0,2.0,116.0
0022300580,1610612761,TOR,Raptors,23,44,5,22,7,9,4,12,16,18,4,2,6,10,58,-5.0,2.0,110.0
0022300580,1610612741,CHI,Bulls,37,70,5,19,11,13,6,24,30,23,4,5,8,17,90,4.0,3.0,116.0
0022300580,1610612761,TOR,Raptors,33,65,9,29,11,14,6,24,30,24,5,3,10,15,86,-4.0,3.0,110.0
0042300314,1610612742,DAL,Mavericks,6,21,4,10,4,4,1,6,7,3,3,0,4,6,20,-7.0,1.0,100.0
0042300314,1610612750,MIN,Timberwolves,10,16,1,4,6,10,1,13,14,4,3,2,5,6,27,7.0,1.0,105.0
0042300314,1610612742,DAL,Mavericks,14,38,8,19,13,14,4,12,16,10,4,1,6,12,49,0.0,2.0,100.0
0042300314,1610612750,MIN,Timberwolves,17,36,4,12,11,15,5,18,23,7,3,3,8,14,49,0.0,2.0,105.0
0042300314,1610612742,DAL,Mavericks,24,58,11,28,14,15,6,19,25,15,4,1,10,17,73,-5.0,3.0,100.0
0042300314,1610612750,MIN,Timberwolves,29,55,8,19,12,17,5,26,31,16,7,3,12,19,78,5.0,3.0,105.0
0022301155,1610612747,LAL,Lakers,10,24,4,9,5,7,2,8,10,8,1,1,2,3,29,-9.0,1.0,120.0
0022301155,1610612744,GSW,Warriors,14,24,7,10,3,4,1,12,13,13,1,4,3,4,38,9.0,1.0,134.0
0022301155,1610612744,GSW,Warriors,25,44,15,22,6,8,2,20,22,21,1,8,7,8,71,11.0,2.0,134.0
0022301155,1610612747,LAL,Lakers,20,50,9,22,11,14,5,16,21,15,5,2,3,5,60,-11.0,2.0,120.0
0022301155,1610612744,GSW,Warriors,37,65,20,32,12,17,4,29,33,29,3,9,9,11,106,17.0,3.0,134.0
0022301155,1610612747,LAL,Lakers,32,73,12,30,13,16,7,24,31,24,6,2,6,11,89,-17.0,3.0,120.0
0022300411,1610612760,OKC,Thunder,14,20,5,9,7,8,0,7,7,13,2,0,2,4,40,5.0,1.0,129.0
0022300411,1610612750,MIN,Timberwolves,13,20,5,8,4,6,0,6,6,9,2,0,3,5,35,-5.0,1.0,109.0
0022300411,1610612750,MIN,Timberwolves,20,35,8,14,15,19,2,13,15,13,3,0,9,9,63,-3.0,2.0,109.0
0022300411,1610612760,OKC,Thunder,24,42,9,22,9,10,1,10,11,21,3,1,4,11,66,3.0,2.0,129.0
0022300411,1610612750,MIN,Timberwolves,29,53,11,20,25,31,4,19,23,18,6,0,15,13,94,-8.0,3.0,109.0
0022300411,1610612760,OKC,Thunder,38,61,13,29,13,16,1,16,17,28,6,4,7,19,102,8.0,3.0,129.0
0022300895,1610612737,ATL,Hawks,12,21,4,7,3,4,1,7,8,10,2,0,1,4,31,3.0,1.0,112.0
0022300895,1610612739,CLE,Cavaliers,11,21,3,9,3,3,0,9,9,7,1,2,4,4,28,-3.0,1.0,101.0
0022300895,1610612737,ATL,Hawks,25,44,5,15,9,11,3,19,22,15,3,2,3,9,64,15.0,2.0,112.0
0022300895,1610612739,CLE,Cavaliers,19,47,5,23,6,7,4,16,20,12,2,2,6,10,49,-15.0,2.0,101.0
0022300895,1610612737,ATL,Hawks,33,65,8,22,13,18,5,22,27,20,4,2,4,17,87,-2.0,3.0,112.0
0022300895,1610612739,CLE,Cavaliers,33,67,10,33,13,16,6,27,33,24,2,3,9,15,89,2.0,3.0,101.0
0022301141,1610612751,BKN,Nets,7,23,1,7,4,5,3,10,13,4,2,3,3,6,19,-10.0,1.0,77.0
0022301141,1610612758,SAC,Kings,9,24,4,12,7,8,5,14,19,7,2,4,3,6,29,10.0,1.0,107.0
0022301141,1610612751,BKN,Nets,15,45,3,13,7,8,4,16,20,8,3,3,5,8,40,-25.0,2.0,77.0
0022301141,1610612758,SAC,Kings,23,45,9,21,10,11,6,24,30,17,2,8,6,9,65,25.0,2.0,107.0
0022301141,1610612751,BKN,Nets,24,66,7,23,9,11,6,32,38,15,3,5,9,11,64,-14.0,3.0,77.0
0022301141,1610612758,SAC,Kings,29,70,10,33,10,13,8,33,41,22,2,10,6,12,78,14.0,3.0,107.0
0022301208,1610612764,WAS,Wizards,13,27,2,10,1,1,1,11,12,9,2,2,0,3,29,4.0,1.0,126.0
0022301208,1610612755,PHI,76ers,11,28,0,11,3,4,4,13,17,6,0,0,2,1,25,-4.0,1.0,131.0
0022301208,1610612755,PHI,76ers,22,45,2,16,14,16,4,20,24,10,2,2,8,6,60,-2.0,2.0,131.0
0022301208,1610612764,WAS,Wizards,28,51,5,17,1,1,1,16,17,22,6,2,3,10,62,2.0,2.0,126.0
0022301208,1610612755,PHI,76ers,37,68,5,21,20,23,7,26,33,21,5,2,11,9,99,4.0,3.0,131.0
0022301208,1610612764,WAS,Wizards,41,72,9,25,4,4,1,19,20,31,8,3,7,15,95,-4.0,3.0,126.0
0022300776,1610612747,LAL,Lakers,14,21,3,5,3,4,0,12,12,10,1,4,5,1,34,10.0,1.0,125.0
0022300776,1610612765,DET,Pistons,10,27,3,8,1,1,3,5,8,8,3,1,3,5,24,-10.0,1.0,111.0
0022300776,1610612747,LAL,Lakers,27,45,7,14,10,12,2,26,28,20,3,5,8,6,71,23.0,2.0,125.0
0022300776,1610612765,DET,Pistons,20,57,3,19,5,8,8,15,23,14,5,1,5,10,48,-23.0,2.0,111.0
0022300776,1610612747,LAL,Lakers,36,67,10,25,17,20,5,32,37,26,5,10,11,8,99,20.0,3.0,125.0
0022300776,1610612765,DET,Pistons,33,84,6,24,7,11,14,24,38,23,7,2,9,18,79,-20.0,3.0,111.0
0022300617,1610612760,OKC,Thunder,15,25,4,7,4,10,4,11,15,7,4,1,3,4,38,10.0,1.0,111.0
0022300617,1610612757,POR,Trail Blazers,9,22,7,15,3,4,2,9,11,8,2,3,6,6,28,-10.0,1.0,109.0
0022300617,1610612757,POR,Trail Blazers,23,44,12,23,8,10,6,17,23,18,6,3,10,13,66,8.0,2.0,109.0
0022300617,1610612760,OKC,Thunder,22,42,4,11,10,18,7,14,21,11,5,2,10,8,58,-8.0,2.0,111.0
0022300617,1610612757,POR,Trail Blazers,29,65,15,31,13,16,9,25,34,23,6,5,15,16,86,-2.0,3.0,109.0
0022300617,1610612760,OKC,Thunder,34,66,5,17,15,23,8,25,33,18,7,6,12,13,88,2.0,3.0,111.0
0012300039,1610612748,MIA,Heat,11,25,1,9,4,4,1,10,11,9,1,2,3,4,27,-4.0,1.0,132.0
0012300039,1610612763,MEM,Grizzlies,10,24,5,16,6,7,2,11,13,7,0,3,2,5,31,4.0,1.0,124.0
0012300039,1610612748,MIA,Heat,21,44,5,17,11,11,3,20,23,14,2,4,9,10,58,-10.0,2.0,132.0
0012300039,1610612763,MEM,Grizzlies,22,47,10,25,14,16,3,17,20,13,4,4,3,11,68,10.0,2.0,124.0
0012300039,1610612748,MIA,Heat,38,69,11,27,11,12,6,28,34,24,2,4,12,17,98,-3.0,3.0,132.0
0012300039,1610612763,MEM,Grizzlies,33,69,14,37,21,26,6,22,28,18,7,4,4,14,101,3.0,3.0,124.0
0022300398,1610612742,DAL,Mavericks,14,29,5,11,7,7,4,11,15,4,1,2,0,3,40,11.0,1.0,144.0
0022300398,1610612759,SAS,Spurs,11,25,3,12,4,4,1,8,9,9,0,0,1,6,29,-11.0,1.0,119.0
0022300398,1610612742,DAL,Mavericks,27,53,9,19,9,10,7,20,27,11,3,5,5,8,72,6.0,2.0,144.0
0022300398,1610612759,SAS,Spurs,25,50,10,24,6,10,4,15,19,19,3,1,4,8,66,-6.0,2.0,119.0
0022300398,1610612742,DAL,Mavericks,42,77,17,32,16,19,9,28,37,20,6,5,5,11,117,31.0,3.0,144.0
0022300398,1610612759,SAS,Spurs,34,72,11,33,7,12,6,22,28,24,3,2,9,14,86,-31.0,3.0,119.0
0022300374,1610612765,DET,Pistons,14,22,4,10,0,0,1,8,9,10,1,6,7,2,32,-2.0,1.0,111.0
0022300374,1610612762,UTA,Jazz,14,28,4,8,2,2,2,6,8,11,6,0,2,0,34,2.0,1.0,119.0
0022300374,1610612762,UTA,Jazz,27,56,7,18,3,3,6,14,20,19,8,3,4,5,64,6.0,2.0,119.0
0022300374,1610612765,DET,Pistons,24,45,7,17,3,5,6,17,23,16,1,8,12,5,58,-6.0,2.0,111.0
0022300374,1610612762,UTA,Jazz,36,76,10,27,8,9,9,18,27,24,13,5,9,11,90,2.0,3.0,119.0
0022300374,1610612765,DET,Pistons,36,65,8,21,8,11,9,24,33,21,5,9,17,10,88,-2.0,3.0,111.0
0022300025,1610612744,GSW,Warriors,12,26,5,13,1,1,3,11,14,10,3,0,4,4,30,8.0,1.0,101.0
0022300025,1610612750,MIN,Timberwolves,8,18,2,8,4,5,0,7,7,4,1,2,5,4,22,-8.0,1.0,104.0
0022300025,1610612744,GSW,Warriors,22,46,8,20,7,8,6,18,24,18,6,0,9,10,59,5.0,2.0,101.0
0022300025,1610612750,MIN,Timberwolves,19,41,7,17,9,11,5,14,19,14,4,2,9,9,54,-5.0,2.0,104.0
0022300025,1610612744,GSW,Warriors,31,68,10,28,11,13,10,25,35,23,9,2,13,16,83,7.0,3.0,101.0
0022300025,1610612750,MIN,Timberwolves,27,60,9,24,13,15,7,23,30,19,5,2,15,15,76,-7.0,3.0,104.0
0012300018,1610612763,MEM,Grizzlies,8,23,3,10,6,6,1,13,14,6,0,2,5,5,25,-3.0,1.0,108.0
0012300018,1610612749,MIL,Bucks,11,26,3,12,3,3,1,12,13,6,2,3,1,3,28,3.0,1.0,102.0
0012300018,1610612749,MIL,Bucks,20,52,5,21,8,12,5,22,27,12,5,3,5,10,53,2.0,2.0,102.0
0012300018,1610612763,MEM,Grizzlies,18,47,7,21,8,10,5,21,26,12,0,7,10,11,51,-2.0,2.0,108.0
0012300018,1610612749,MIL,Bucks,27,74,8,34,9,14,7,32,39,18,7,3,12,16,71,-5.0,3.0,102.0
0012300018,1610612763,MEM,Grizzlies,28,71,9,33,11,14,9,32,41,19,3,8,13,12,76,5.0,3.0,108.0
0022300719,1610612754,IND,Pacers,17,24,5,9,2,2,1,6,7,11,1,1,1,4,41,2.0,1.0,132.0
0022300719,1610612745,HOU,Rockets,16,25,5,7,2,3,2,5,7,12,0,0,2,1,39,-2.0,1.0,131.0
0022300719,1610612745,HOU,Rockets,31,47,8,12,7,8,3,14,17,20,2,1,6,6,77,9.0,2.0,131.0
0022300719,1610612754,IND,Pacers,29,44,7,16,3,4,1,10,11,20,3,1,5,8,68,-9.0,2.0,132.0
0022300719,1610612745,HOU,Rockets,38,68,9,15,16,18,8,21,29,22,4,2,12,14,101,-5.0,3.0,131.0
0022300719,1610612754,IND,Pacers,44,67,12,26,6,10,3,15,18,30,6,4,8,14,106,5.0,3.0,132.0
1522300001,1610612750,MIN,Timberwolves,9,20,1,8,9,9,4,6,10,4,2,1,6,4,28,7.0,1.0,102.0
1522300001,1610612740,NOP,Pelicans,9,17,1,8,2,4,1,7,8,6,6,0,8,10,21,-7.0,1.0,88.0
1522300001,1610612740,NOP,Pelicans,18,38,4,18,7,9,4,16,20,13,7,2,14,15,47,-9.0,2.0,88.0
1522300001,1610612750,MIN,Timberwolves,20,45,3,15,13,14,8,12,20,13,6,2,8,9,56,9.0,2.0,102.0
1522300001,1610612740,NOP,Pelicans,26,52,5,23,18,21,5,25,30,19,10,5,20,20,75,3.0,3.0,88.0
1522300001,1610612750,MIN,Timberwolves,26,65,4,23,16,17,11,17,28,16,6,3,15,17,72,-3.0,3.0,102.0
0022300597,1610612741,CHI,Bulls,7,20,4,13,3,4,3,13,16,4,2,2,5,1,21,4.0,1.0,125.0
0022300597,1610612763,MEM,Grizzlies,6,20,4,15,1,1,0,9,9,6,4,1,4,2,17,-4.0,1.0,96.0
0022300597,1610612741,CHI,Bulls,19,43,7,21,5,6,4,20,24,12,5,3,7,4,50,10.0,2.0,125.0
0022300597,1610612763,MEM,Grizzlies,16,39,6,22,2,3,1,19,20,15,4,2,9,4,40,-10.0,2.0,96.0
0022300597,1610612741,CHI,Bulls,32,68,11,27,11,13,8,30,38,21,6,3,8,9,86,17.0,3.0,125.0
0022300597,1610612763,MEM,Grizzlies,25,58,10,33,9,11,1,25,26,23,5,4,10,8,69,-17.0,3.0,96.0
0022300311,1610612764,WAS,Wizards,10,19,5,10,5,7,0,12,12,5,2,1,6,4,30,2.0,1.0,122.0
0022300311,1610612740,NOP,Pelicans,9,27,1,10,9,9,4,10,14,4,5,1,2,4,28,-2.0,1.0,142.0
0022300311,1610612740,NOP,Pelicans,26,51,10,21,13,13,4,20,24,16,7,2,5,9,75,11.0,2.0,142.0
0022300311,1610612764,WAS,Wizards,21,40,10,20,12,14,0,15,15,15,4,2,10,6,64,-11.0,2.0,122.0
0022300311,1610612740,NOP,Pelicans,38,71,13,27,21,24,5,28,33,24,10,2,8,12,110,17.0,3.0,142.0
0022300311,1610612764,WAS,Wizards,32,62,13,30,16,18,2,22,24,21,6,4,14,11,93,-17.0,3.0,122.0
0022300457,1610612762,UTA,Jazz,15,24,5,12,2,2,2,12,14,11,0,1,2,6,37,11.0,1.0,127.0
0022300457,1610612742,DAL,Mavericks,12,27,1,9,1,5,2,7,9,10,0,0,0,2,26,-11.0,1.0,90.0
0022300457,1610612742,DAL,Mavericks,23,50,6,20,3,7,3,19,22,18,2,4,4,7,55,-7.0,2.0,90.0
0022300457,1610612762,UTA,Jazz,24,50,6,22,8,8,4,23,27,19,2,2,5,9,62,7.0,2.0,127.0
0022300457,1610612742,DAL,Mavericks,32,72,10,32,5,9,5,26,31,25,6,4,10,10,79,-14.0,3.0,90.0
0022300457,1610612762,UTA,Jazz,36,72,11,36,10,11,5,34,39,29,5,3,12,13,93,14.0,3.0,127.0
0022300556,1610612742,DAL,Mavericks,11,23,2,8,9,9,6,10,16,4,1,3,2,8,33,16.0,1.0,125.0
0022300556,1610612740,NOP,Pelicans,3,17,0,3,11,12,2,5,7,3,2,1,2,5,17,-16.0,1.0,120.0
0022300556,1610612740,NOP,Pelicans,18,37,3,10,20,23,2,15,17,10,7,1,5,11,59,0.0,2.0,120.0
0022300556,1610612742,DAL,Mavericks,18,44,8,22,15,15,9,13,22,9,2,3,8,16,59,0.0,2.0,125.0
0022300556,1610612740,NOP,Pelicans,32,61,7,15,28,34,5,23,28,15,9,2,7,19,99,7.0,3.0,120.0
0022300556,1610612742,DAL,Mavericks,29,64,13,32,21,24,10,20,30,16,3,5,10,24,92,-7.0,3.0,125.0
0022300878,1610612756,PHX,Suns,10,27,3,12,1,1,3,10,13,9,1,1,2,3,24,-4.0,1.0,110.0
0022300878,1610612760,OKC,Thunder,11,23,3,7,3,4,2,11,13,4,0,3,1,2,28,4.0,1.0,118.0
0022300878,1610612756,PHX,Suns,18,45,6,19,10,11,5,17,22,14,1,3,11,6,52,-14.0,2.0,110.0
0022300878,1610612760,OKC,Thunder,28,54,5,15,5,7,6,16,22,12,7,4,3,9,66,14.0,2.0,118.0
0022300878,1610612756,PHX,Suns,30,71,10,29,15,16,11,29,40,19,2,6,15,10,85,-4.0,3.0,110.0
0022300878,1610612760,OKC,Thunder,37,81,8,27,7,9,9,24,33,18,10,6,5,14,89,4.0,3.0,118.0
1522300060,1610612756,PHX,Suns,8,19,4,7,5,5,3,6,9,3,2,0,3,1,25,3.0,1.0,93.0
1522300060,1610612762,UTA,Jazz,7,18,6,14,2,2,2,7,9,6,3,2,4,6,22,-3.0,1.0,97.0
1522300060,1610612756,PHX,Suns,16,35,8,15,7,7,4,12,16,8,3,1,7,7,47,4.0,2.0,93.0
1522300060,1610612762,UTA,Jazz,14,35,9,23,6,6,6,13,19,11,4,3,9,7,43,-4.0,2.0,97.0
1522300060,1610612756,PHX,Suns,25,55,11,22,11,13,8,17,25,13,5,1,11,11,72,8.0,3.0,93.0
1522300060,1610612762,UTA,Jazz,22,49,12,31,8,10,6,18,24,19,6,4,15,12,64,-8.0,3.0,97.0
0022301090,1610612753,ORL,Magic,7,18,2,9,6,8,2,11,13,6,1,3,3,7,22,-1.0,1.0,104.0
0022301090,1610612757,POR,Trail Blazers,9,25,2,9,3,4,4,10,14,6,0,0,1,6,23,1.0,1.0,103.0
0022301090,1610612753,ORL,Magic,20,41,6,19,9,12,6,19,25,15,3,5,7,11,55,7.0,2.0,104.0
0022301090,1610612757,POR,Trail Blazers,20,48,2,14,6,8,8,16,24,13,4,0,6,10,48,-7.0,2.0,103.0
0022301090,1610612753,ORL,Magic,30,61,10,29,13,19,8,27,35,21,3,6,9,12,83,10.0,3.0,104.0
0022301090,1610612757,POR,Trail Blazers,29,68,7,23,8,10,8,25,33,19,5,0,7,16,73,-10.0,3.0,103.0
0022300596,1610612752,NYK,Knicks,12,21,7,14,0,0,3,11,14,7,0,1,8,5,31,0.0,1.0,126.0
0022300596,1610612761,TOR,Raptors,12,25,2,8,5,5,2,5,7,8,5,2,1,3,31,0.0,1.0,100.0
0022300596,1610612752,NYK,Knicks,24,42,8,21,3,4,6,22,28,15,0,2,13,9,59,2.0,2.0,126.0
0022300596,1610612761,TOR,Raptors,22,46,7,18,6,7,2,10,12,17,7,2,4,8,57,-2.0,2.0,100.0
0022300596,1610612752,NYK,Knicks,34,66,12,34,12,16,11,34,45,21,3,4,17,14,92,14.0,3.0,126.0
0022300596,1610612761,TOR,Raptors,30,67,9,24,9,15,4,15,19,24,9,3,8,14,78,-14.0,3.0,100.0
0022300473,1610612756,PHX,Suns,9,21,2,8,0,0,2,7,9,5,3,0,4,4,20,-15.0,1.0,122.0
0022300473,1610612746,LAC,Clippers,13,25,5,10,4,4,5,10,15,9,3,1,3,1,35,15.0,1.0,131.0
0022300473,1610612746,LAC,Clippers,24,41,9,18,13,14,5,17,22,13,6,2,8,8,70,19.0,2.0,131.0
0022300473,1610612756,PHX,Suns,20,44,3,15,8,9,8,11,19,9,6,0,9,9,51,-19.0,2.0,122.0
0022300473,1610612746,LAC,Clippers,35,58,15,27,22,24,5,23,28,21,8,4,10,16,107,16.0,3.0,131.0
0022300473,1610612756,PHX,Suns,31,63,9,25,20,22,9,18,27,16,8,0,13,16,91,-16.0,3.0,122.0
0022301192,1610612755,PHI,76ers,10,24,1,7,1,2,1,12,13,6,1,3,1,4,22,-1.0,1.0,110.0
0022301192,1610612751,BKN,Nets,8,22,4,10,3,4,0,13,13,6,0,1,2,1,23,1.0,1.0,86.0
0022301192,1610612751,BKN,Nets,18,46,5,17,3,4,2,20,22,11,1,4,4,6,44,-11.0,2.0,86.0
0022301192,1610612755,PHI,76ers,20,47,7,21,8,9,3,24,27,16,3,4,3,6,55,11.0,2.0,110.0
0022301192,1610612751,BKN,Nets,25,64,7,23,7,9,4,29,33,13,3,5,8,11,64,-17.0,3.0,86.0
